"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms"
"2025-10-25 00:50:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","187.7.154.1","V tal","187.7.154.1","meet.google.com","16","True","100","Excelente",,,"100.120.37.105","4","100.120.19.101","15","100.120.26.68","13","72.14.198.152","13","142.251.69.135","14","209.85.244.61","13","142.250.219.206","13",,,,
"2025-10-25 00:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","7","177.195.26.9","7","200.249.20.249","7","200.244.80.14","18","200.244.211.235","61","200.244.18.8","65","201.39.52.58","66","142.250.214.29","61","209.85.242.49","67","172.217.172.14","67"
"2025-10-25 01:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.249.20.249","9","200.244.80.14","17","200.244.211.235","62","200.244.18.8","65","201.39.52.58","65","142.250.214.29","61","209.85.242.49","66","172.217.172.14","67"
"2025-10-25 01:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","8","177.195.26.9","9",,,"200.244.80.14","18",,,"200.244.18.8","66","201.39.52.58","64","142.250.214.29","61","209.85.242.49","67","172.217.172.14","67"
"2025-10-25 01:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.9","8","200.244.80.14","19","200.244.211.235","60","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.48.147","66","142.250.78.174","67"
"2025-10-25 01:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","8","177.195.26.9","9","200.179.185.9","7","200.244.80.14","17","200.244.211.235","60","200.244.18.8","65","201.39.52.58","64","142.250.214.91","60","142.251.48.147","67","142.250.78.174","66"
"2025-10-25 01:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","83","True","100","Excelente","10.13.0.1","7","177.195.26.9","7","200.249.20.249","7","200.244.80.14","19",,,"200.244.18.8","61","201.39.52.58","61","142.250.214.29","57","216.239.42.205","57","172.217.162.206","61"
"2025-10-25 01:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","67","True","100","Excelente","10.13.0.1","8","177.195.26.9","8","200.249.20.229","7","200.244.211.235","63","200.244.18.8","97","201.39.52.58","68","142.250.214.29","64","209.85.244.217","67","142.250.78.206","67",,
"2025-10-25 02:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente","10.13.0.1","8","177.195.26.9","8","200.179.185.9","8","200.244.80.14","18","200.244.211.235","62","200.244.18.8","67","201.39.52.58","65","142.250.214.29","62","142.251.240.193","65","142.250.79.174","62"
"2025-10-25 02:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","69","True","100","Excelente","10.13.0.1","8","177.195.26.9","21","200.179.185.9","8","200.244.80.14","17","200.244.211.235","60","200.244.18.8","66","201.39.52.58","64","142.250.214.91","59","142.251.48.147","60","142.250.78.174","63"
"2025-10-25 02:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente","10.13.0.1","10","177.195.26.9","8","200.249.20.249","7","200.244.80.14","18","200.244.211.235","57","200.244.18.8","61","201.39.52.58","61","142.250.214.29","59","216.239.42.205","56","172.217.162.206","61"
"2025-10-25 02:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.9","8","200.244.80.14","18","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.48.147","60","142.250.78.174","63"
"2025-10-25 02:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","65","True","100","Excelente","10.13.0.1","7","177.195.26.9","42","200.249.20.249","8","200.244.80.14","17","200.244.211.235","62","200.244.18.8","65","201.39.52.58","65","142.250.214.29","61","209.85.242.49","65","172.217.172.14","65"
"2025-10-25 02:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.9","8","200.244.80.14","18","200.244.211.235","62","200.244.18.8","67","201.39.52.58","65","142.250.214.29","61","142.251.240.193","66","142.250.79.174","61"
"2025-10-25 03:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","7","177.195.26.9","43","200.249.20.249","8","200.244.80.14","17","200.244.211.235","62","200.244.18.8","66","201.39.52.58","65","142.250.214.29","61","209.85.242.49","67","172.217.172.14","67"
"2025-10-25 03:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","66","True","100","Excelente","10.13.0.1","7",,,,,,,"200.244.18.8","70","201.39.52.58","67","142.250.214.29","65","209.85.244.217","69","142.250.78.206","69",,
"2025-10-25 03:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","68","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.249.20.229","7","200.244.211.235","61","200.244.18.8","65","201.39.52.58","65","142.250.214.91","60","142.251.245.47","67","142.250.219.14","66",,
"2025-10-25 03:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","69","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.249.20.229","7","200.244.211.235","63","200.244.18.8","68","201.39.52.58","68","142.250.214.29","65","209.85.244.217","69","142.250.78.206","69",,
"2025-10-25 03:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","76","True","100","Excelente","10.13.0.1","8","177.195.26.9","8","200.179.185.5","7","200.244.80.14","17","200.244.211.235","61","200.244.18.8","76","201.39.52.58","66","142.250.213.133","65","216.239.42.207","67","142.251.132.238","67"
"2025-10-25 03:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.249.20.229","7","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.245.47","66","142.250.219.14","67",,
"2025-10-25 04:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","19","200.179.185.9","10","200.244.80.14","18","200.244.211.235","60","200.244.18.8","64","201.39.52.58","63","142.250.214.91","60","142.251.48.147","65","142.250.78.174","66"
"2025-10-25 04:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","11","200.179.185.9","7","200.244.80.14","18","200.244.211.235","60","200.244.18.8","64","201.39.52.58","64","142.250.214.91","59","142.251.48.147","67","142.250.78.174","67"
"2025-10-25 04:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.5","8","200.244.80.14","19","200.244.211.235","62","200.244.18.8","66","201.39.52.58","65","142.250.214.91","61","142.251.48.163","67","142.250.218.238","68"
"2025-10-25 04:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","8","177.195.26.9","10","200.179.185.5","8","200.244.80.14","18","200.244.211.235","62","200.244.18.8","65","201.39.52.58","65","142.250.214.91","61","142.251.48.163","67","142.250.218.238","68"
"2025-10-25 04:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.9","8","200.244.80.14","17","200.244.211.235","61","200.244.18.8","64","201.39.52.58","64","142.250.214.91","60","142.251.48.147","65","142.250.78.174","67"
"2025-10-25 04:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.9","7","200.244.80.14","17","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","60","142.251.48.147","67","142.250.78.174","67"
"2025-10-25 05:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.9","8","200.244.80.14","17","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","60","142.251.48.147","66","142.250.78.174","67"
"2025-10-25 05:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","7","177.195.26.9","18",,,,,,,"200.244.18.8","64","201.39.52.58","64","142.250.214.91","60","142.251.48.147","66","142.250.78.174","66"
"2025-10-25 05:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","20","200.249.20.229","9","200.244.211.235","61","200.244.18.8","64","201.39.52.58","64","142.250.214.91","60","142.251.245.47","67","142.250.219.14","67",,
"2025-10-25 05:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente","10.13.0.1","8","177.195.26.9","9","200.249.20.249","7","200.244.80.14","18","200.244.211.235","63","200.244.18.8","66","201.39.52.58","65","142.250.214.29","63","209.85.242.49","68","172.217.172.14","67"
"2025-10-25 05:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.5","9","200.244.80.14","17","200.244.211.235","61","200.244.18.8","66","201.39.52.58","65","142.250.214.91","61","142.251.48.163","68","142.250.218.238","68"
"2025-10-25 05:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.5","7","200.244.80.14","17","200.244.211.235","61","200.244.18.8","66","201.39.52.58","65","142.250.214.91","61","142.251.48.163","67","142.250.218.238","68"
"2025-10-25 06:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","8","177.195.26.9","9","200.179.185.5","8","200.244.80.14","17","200.244.211.235","61","200.244.18.8","65","201.39.52.58","65","142.250.214.91","61","142.251.48.163","69","142.250.218.238","68"
"2025-10-25 06:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","7","177.195.26.9","21","200.249.20.229","8","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.245.47","67","142.250.219.14","67",,
"2025-10-25 06:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","107","True","79","Bom","10.13.0.1","8","177.195.26.9","9","200.179.185.5","7","200.244.80.14","20","200.244.211.235","61","200.244.18.8","66","201.39.52.58","65","142.250.213.133","65","216.239.42.207","68","142.251.132.238","68"
"2025-10-25 06:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.179.185.5","8","200.244.80.14","18","200.244.211.235","62","200.244.18.8","66","201.39.52.58","66","142.250.214.91","61","142.251.48.163","67","142.250.218.238","68"
"2025-10-25 06:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente","10.13.0.1","17","177.195.26.9","28","200.249.20.229","18","200.244.211.235","82","200.244.18.8","79","201.39.52.58","74","142.250.227.145","70","142.251.48.153","66","142.250.219.46","69",,
"2025-10-25 06:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.249.20.229","9","200.244.211.235","62","200.244.18.8","64","201.39.52.58","64","142.250.214.91","60","142.251.245.47","68","142.250.219.14","66",,
"2025-10-25 07:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","64","True","100","Excelente","10.13.0.1","7","177.195.26.9","7","200.249.20.229","8","200.244.211.235","62","200.244.18.8","65","201.39.52.58","65","142.250.214.91","59","142.251.245.47","72","142.250.219.14","68",,
"2025-10-25 07:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","80","True","100","Excelente","10.13.0.1","8","177.195.26.9","7","200.179.185.5","74",,,,,"200.244.18.8","66","201.39.52.58","65","142.250.214.91","60","142.251.48.163","67","142.250.218.238","68"
"2025-10-25 07:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.9","7","200.244.80.14","18","200.244.211.235","60","200.244.18.8","64","201.39.52.58","64","142.250.214.91","59","142.251.48.147","67","142.250.78.174","66"
"2025-10-25 07:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.5","8","200.244.80.14","17","200.244.211.235","62","200.244.18.8","65","201.39.52.58","66","142.250.214.91","60","142.251.48.163","67","142.250.218.238","67"
"2025-10-25 07:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","8","177.195.26.9","8","200.179.185.9","7","200.244.80.14","18","200.244.211.235","61","200.244.18.8","64","201.39.52.58","64","142.250.214.91","60","142.251.48.147","67","142.250.78.174","67"
"2025-10-25 07:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.9","8","200.244.80.14","19","200.244.211.235","60","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.48.147","67","142.250.78.174","66"
"2025-10-25 08:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","69","True","100","Excelente","10.13.0.1","8","177.195.26.9","8","200.249.20.229","7","200.244.211.235","61","200.244.18.8","65","201.39.52.58","65","142.250.214.91","60","142.251.245.47","67","142.250.219.14","68",,
"2025-10-25 08:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","7","177.195.26.9","19","200.179.185.9","7","200.244.80.14","17","200.244.211.235","61","200.244.18.8","66","201.39.52.58","64","142.250.214.91","59","142.251.48.147","66","142.250.78.174","70"
"2025-10-25 08:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","90","True","100","Excelente","10.13.0.1","7","177.195.26.9","9","200.179.185.9","7","200.244.80.14","18","200.244.211.235","68","200.244.18.8","65","201.39.52.58","65","142.250.214.91","62","142.251.48.147","67","142.250.78.174","67"
"2025-10-25 08:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","7","177.195.26.9","19","200.249.20.229","9","200.244.211.235","64","200.244.18.8","67","201.39.52.58","67","142.250.227.145","70","142.251.48.153","68","142.250.219.46","68",,
"2025-10-25 08:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","68","True","100","Excelente","10.13.0.1","7","177.195.26.9","20","200.249.20.229","7","200.244.211.235","64","200.244.18.8","64","201.39.52.58","65","142.250.214.91","61","142.251.245.47","67","142.250.219.14","67",,
"2025-10-25 08:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente","10.13.0.1","9","177.195.26.9","10","200.249.20.229","10","200.244.211.235","64","200.244.18.8","66","201.39.52.58","67","142.250.214.91","62","142.251.245.47","68","142.250.219.14","68",,
"2025-10-25 09:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","108","True","45","Ruim","10.13.0.1","14","177.195.26.9","15","200.179.185.5","21","200.244.80.14","23","200.244.211.235","70","200.244.18.8","75","201.39.52.58","74","142.250.214.91","67","142.251.48.163","77","142.250.218.238","77"
"2025-10-25 09:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente","10.13.0.1","8","177.195.26.9","9",,,,,,,"200.244.18.8","64","201.39.52.58","65","142.250.214.91","60","142.251.48.147","66","142.250.78.174","67"
"2025-10-25 09:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","86","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.249.20.229","8","200.244.211.235","61","200.244.18.8","65","201.39.52.58","65","142.250.214.91","60","142.251.245.47","68","142.250.219.14","67",,
"2025-10-25 09:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","8","177.195.26.9","10","200.179.185.5","8","200.244.80.14","19","200.244.211.235","62","200.244.18.8","65","201.39.52.58","65","142.250.214.91","61","142.251.48.163","68","142.250.218.238","68"
"2025-10-25 09:40:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","88","True","100","Excelente","10.13.0.1","7","177.195.26.9","8","200.249.20.229","8","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","60","142.251.245.47","68","142.250.219.14","67",,
"2025-10-25 09:50:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","8","177.195.26.9","9","200.179.185.9","8","200.244.80.14","18","200.244.211.235","60","200.244.18.8","65","201.39.52.58","63","142.250.214.91","59","142.251.48.147","66","142.250.78.174","66"
"2025-10-25 10:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente","10.13.0.1","8","177.195.26.9","11","200.179.185.9","7","200.244.80.14","18","200.244.211.235","61","200.244.18.8","65","201.39.52.58","64","142.250.214.91","59","142.251.48.147","67","142.250.78.174","67"
"2025-10-25 10:10:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente","10.13.0.1","8","177.195.26.9","18","200.179.185.9","9","200.244.80.14","17","200.244.211.235","60","200.244.18.8","80","201.39.52.58","65","142.250.214.91","59","142.251.48.147","66","142.250.78.174","67"
"2025-10-25 10:20:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","77","True","100","Excelente","10.13.0.1","7","177.195.26.9","10","200.179.185.9","8","200.244.80.14","18","200.244.211.235","61","200.244.18.8","64","201.39.52.58","64","142.250.214.91","59","142.251.48.147","67","142.250.78.174","66"
"2025-10-25 10:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente","10.13.0.1","7","177.195.26.9","19","200.179.185.9","8","200.244.80.14","17","200.244.211.235","61","200.244.18.8","81","201.39.52.58","66","142.250.214.91","60","142.251.48.147","68","142.250.78.174","66"
