"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms"
"2025-11-13 14:28:49","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","57","True","100","Excelente","165.225.214.105","6","165.225.214.3","6","8.243.34.13","7","*","0","8.243.145.162","7","*","0","172.253.53.124","7","142.250.237.131","7","172.217.30.110","8","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:30:03","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","6","142.251.228.185","8","142.250.230.117","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:33:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.248.212","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:33:45","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","106","True","79","Bom","165.225.214.105","21","165.225.214.3","21","8.243.34.13","20","*","0","8.243.145.162","21","*","0","108.170.248.4","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:36:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","5","*","0","*","0","*","0","192.178.110.200","11","192.178.84.58","7","172.217.172.142","7","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","206","True","59","Aceitável","165.225.214.99","15","165.225.214.3","14","8.243.34.13","15","*","0","8.243.145.162","17","*","0","192.178.253.76","25","192.178.240.101","16","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:42:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","64","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","209.85.245.66","6","216.239.62.44","6","209.85.251.83","6","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:45:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","50","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","13","*","0","*","0","*","0","108.170.235.138","8","192.178.253.79","6","209.85.254.59","5","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","16","*","0","8.243.145.162","15","*","0","209.85.252.160","19","192.178.240.101","14","216.239.62.65","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:49:01","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","66","True","100","Excelente","165.225.214.105","6","165.225.214.3","5","8.243.34.13","7","*","0","8.243.145.162","7","*","0","192.178.110.170","9","192.178.110.177","7","216.239.59.19","8","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:51:00","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","170","True","66","Aceitável","165.225.214.105","10","165.225.214.3","6","8.243.34.13","7","*","0","8.243.145.162","7","*","0","192.178.253.68","6","209.85.254.58","7","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:54:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","64","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","15","*","0","74.125.52.64","7","192.178.82.55","15","192.178.110.179","7","172.217.29.238","8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 14:59:34","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","72","True","100","Excelente","165.225.214.105","36","165.225.214.3","32","8.243.34.13","34","*","0","8.243.145.162","13","*","0","192.178.110.182","21","216.239.62.44","13","142.251.255.7","10","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:00:00","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","229","True","55","Aceitável","165.225.214.105","8","165.225.214.3","10","8.243.34.13","25","*","0","8.243.145.162","10","*","0","142.250.238.248","19","216.239.62.44","22","142.251.255.7","10","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:02:04","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","83","True","100","Excelente","10.50.112.1","6","*","0","201.61.35.194","48","*","0","*","0","*","0","74.125.37.180","15","172.253.53.127","18","209.85.253.1","17","172.217.172.142","12","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:03:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","*","0","*","0","142.251.229.196","7","172.253.53.125","6","142.251.255.13","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:06:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","35","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","142.250.237.130","7","172.253.53.125","6","142.251.255.7","7","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:08:19","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","60","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","4","*","0","74.125.52.64","4","209.85.143.231","4","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:09:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","6","*","0","201.61.35.194","19","*","0","74.125.52.64","6","209.85.143.231","6","142.250.230.117","5","172.217.30.110","8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:09:32","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","51","True","100","Excelente","192.168.0.1","5","10.35.60.1","24","201.6.72.9","18","201.6.64.196","15","*","0","*","0","192.178.253.82","20","192.178.253.73","17","*","0","192.178.253.73","15","*","0","*","0","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","14","165.225.214.3","14","8.243.34.13","18","*","0","8.243.145.162","15","*","0","192.178.240.76","17","142.251.255.52","16","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:18:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","229","True","55","Aceitável","165.225.214.105","19","165.225.214.3","22","8.243.34.13","21","*","0","8.243.145.162","26","*","0","192.178.253.74","34","209.85.249.37","20","216.239.59.19","22","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:20:02","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","172","True","66","Aceitável","165.225.214.105","41","165.225.214.3","6","8.243.34.13","50","*","0","8.243.145.162","6","*","0","74.125.242.190","9","142.250.238.249","8","209.85.253.1","8","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","16","165.225.214.3","19","8.243.34.13","37","*","0","8.243.145.162","21","*","0","192.178.110.176","15","209.85.251.82","16","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:24:00","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","26","*","0","*","0","*","0","192.178.110.178","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:25:46","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","80","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","27","192.178.110.179","6","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:27:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","14","165.225.214.3","15","8.243.34.13","14","200.189.213.6","15","8.243.145.162","16","*","0","209.85.249.36","36","209.85.249.16","15","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:27:33","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","4","*","0","74.125.52.64","4","192.178.82.55","6","192.178.110.179","5","172.217.29.238","4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:30:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","27","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","9","192.178.110.179","7","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:33:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","174","True","66","Aceitável","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","6","209.85.143.231","6","142.250.237.131","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:36:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","62","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","6","209.85.143.231","6","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:39:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","33","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","6","209.85.143.231","6","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:24:18","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","61","True","100","Excelente","165.225.214.105","7","165.225.214.3","6","8.243.34.13","7","*","0","8.243.145.162","7","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","21","True","100","Excelente","165.225.214.99","16","165.225.214.3","14","8.243.34.13","15","*","0","8.243.145.162","15","*","0","192.178.110.180","24","142.251.255.12","16","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:45:00","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","23","True","100","Excelente","10.50.112.1","2","*","0","201.61.35.194","11","*","0","*","0","*","0","192.178.110.242","5","216.239.59.18","4","172.217.162.14","4","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","34","True","100","Excelente","165.225.214.99","14","165.225.214.3","16","*","0","*","0","8.243.145.162","15","*","0","192.178.240.76","21","209.85.251.82","14","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:51:00","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","53","True","100","Excelente","10.50.112.1","2","*","0","201.61.35.194","5","*","0","*","0","*","0","209.85.245.66","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","57","True","100","Excelente","165.225.214.105","19","165.225.214.3","16","8.243.34.13","16","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","172.217.30.78","25"
"2025-11-13 15:54:00","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","7","*","0","*","0","*","0","74.125.242.190","5","172.253.53.127","5","209.85.254.59","4","172.217.172.142","4","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 15:57:02","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","229","True","55","Aceitável","10.50.112.1","6","*","0","201.61.35.194","8","*","0","74.125.52.64","7","142.251.228.185","7","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:00:03","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","52","True","100","Excelente","165.225.214.105","6","165.225.214.3","6","8.243.34.13","6","200.189.212.154","7","8.243.145.162","8","*","0","192.178.253.78","9","209.85.251.82","8","216.239.62.65","7","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:03:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","64","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","209.85.252.160","7","216.239.62.64","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","15","165.225.214.3","20","8.243.34.13","15","*","0","8.243.145.162","20","*","0","192.178.253.82","67","142.251.255.6","21","172.217.29.78","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:09:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","221","True","56","Aceitável","10.50.112.1","6","*","0","201.61.35.194","15","152.255.209.102","5","*","0","*","0","192.178.110.174","7","216.239.59.18","7","172.217.162.238","5","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","22","*","0","8.243.145.162","15","*","0","209.85.251.12","17","209.85.249.16","15","192.178.84.59","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:15:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","18","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.251.228.185","6","142.250.58.139","5","172.217.28.174","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:17:19","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","46","True","100","Excelente","165.225.214.105","7","165.225.214.3","7","8.243.34.13","6","*","0","8.243.145.162","8","*","0","192.178.253.74","32","192.178.84.58","7","209.85.251.83","7","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:18:00","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","20","True","100","Excelente","165.225.214.105","9","165.225.214.3","7","8.243.34.13","7","*","0","8.243.145.162","6","*","0","108.170.238.180","9","216.239.62.44","12","209.85.249.17","8","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","20","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","15","*","0","8.243.145.162","22","*","0","209.85.251.12","15","192.178.240.99","21","172.217.29.78","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","39","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","17","*","0","8.243.145.162","19","*","0","192.178.110.190","17","192.178.240.101","16","172.217.29.78","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:27:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","23","165.225.214.3","16","8.243.34.13","17","*","0","8.243.145.162","15","*","0","192.178.110.176","19","142.251.255.52","26","216.239.56.209","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:09:36","ISAAC-NYK799D6XT","viniciussantos1","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","121","True","76","Bom","*","0","*","0","*","0","*","0","*","0","*","0","142.251.230.86","19","108.170.238.181","24","*","0","142.250.238.249","17","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","",""
"2025-11-13 16:30:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","74.125.242.190","52","192.178.253.77","19","142.251.255.13","15","172.217.162.14","18","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:30:37","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.110.176","9","216.239.56.208","8","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","16","165.225.214.3","19","8.243.34.13","20","*","0","8.243.145.162","20","*","0","108.170.231.64","63","192.178.240.99","17","172.217.29.78","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:36:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","39","True","100","Excelente","10.50.112.1","6","*","0","201.61.35.194","70","*","0","74.125.52.64","6","142.251.228.185","7","142.250.237.131","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","56","True","100","Excelente","165.225.214.99","19","165.225.214.3","18","8.243.34.13","25","200.189.212.154","15","8.243.145.162","17","*","0","172.253.66.188","47","142.251.252.158","16","216.239.56.209","16","192.178.110.189","18","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","17","165.225.214.3","14","8.243.34.13","15","*","0","8.243.145.162","16","*","0","192.178.110.172","27","192.178.110.189","18","192.178.84.59","17","192.178.110.191","23","172.217.29.206","19","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","28","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","14","*","0","8.243.145.162","15","*","0","172.253.53.122","19","192.178.110.189","16","192.178.84.59","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","38","True","100","Excelente","165.225.214.99","20","165.225.214.3","17","8.243.34.13","18","*","0","8.243.145.162","17","*","0","192.178.253.80","17","142.251.255.6","22","216.239.62.65","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 16:36:00","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","96","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","22","*","0","74.125.52.64","277910","142.251.228.185","29","142.250.230.117","12","172.217.30.110","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:00:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","95","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","46","*","0","*","0","*","0","209.85.252.160","40","216.239.62.64","25","172.217.172.142","42","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:00:23","rafaelsantana-MacBook-Air","rafaelsantana","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","92","True","100","Excelente","10.50.112.1","6","*","0","201.61.35.194","7","*","0","*","0","*","0","172.253.53.122","11","172.253.53.127","6","142.251.255.53","8","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:01:01","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","67","True","100","Excelente","192.168.0.1","5","10.35.60.1","19","201.6.72.9","19","201.6.64.196","17","*","0","*","0","192.178.253.66","27","192.178.253.75","26","172.217.172.46","22","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:03:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","33","True","100","Excelente","165.225.214.99","17","165.225.214.3","13","8.243.34.13","14","*","0","8.243.145.162","16","*","0","108.170.229.40","18","209.85.251.82","16","172.217.29.206","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:06:00","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","20","True","100","Excelente","165.225.214.105","56","165.225.214.3","45","8.243.34.13","39","*","0","8.243.145.162","41","*","0","192.178.110.176","50","192.178.84.180","95","172.217.30.110","47","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:09:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","332","True","34","Ruim","10.50.112.1","16","*","0","201.61.35.194","22","187.100.57.100","4","*","0","*","0","108.170.248.212","10","216.239.56.208","39","172.217.172.142","55","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:12:00","ARCO-C02HD02FQ05F","lucas.silva","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","25","True","66","Aceitável","165.225.214.105","31","165.225.214.3","75","8.243.34.13","10","*","0","*","0","*","0","192.178.110.200","46","192.178.84.178","75","209.85.254.59","84","172.217.172.142","81","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","19","True","100","Excelente","165.225.214.99","18","165.225.214.3","15","8.243.34.13","20","*","0","8.243.145.162","14","*","0","192.178.240.98","16","192.178.110.189","16","192.178.84.179","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-13 17:18:00","ARCO-FVFFR5RHQ05G","kathleenmilen","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","984","True","0","Ruim","10.50.112.1","36","*","0","201.61.35.194","12","*","0","74.125.52.64","48","192.178.82.55","21","192.178.110.179","44","172.217.29.238","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
