"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms","Hop_24_IP","Hop_24_Latency_ms","Hop_25_IP","Hop_25_Latency_ms"
"2025-11-05 04:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","90","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","216","*","0","*","0","*","0","192.178.110.174","16","192.178.84.178","18","142.251.255.13","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","140","True","72","Bom","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","108.170.248.212","6","216.239.59.18","6","172.217.172.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","76","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","16","*","0","74.125.52.64","18","192.178.82.55","25","192.178.110.189","21","172.217.29.206","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","25","*","0","74.125.52.64","11","142.250.63.175","9","192.178.110.191","13","172.217.29.206","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","90","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","17","*","0","*","0","*","0","172.253.53.120","10","172.253.53.127","14","209.85.249.17","13","172.217.172.142","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","53","True","100","Excelente","10.50.112.1","14","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.110.190","33","216.239.59.18","25","172.217.172.142","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","157","True","69","Aceitável","10.50.112.1","11","*","0","201.61.35.194","12","*","0","74.125.52.64","19","209.85.143.231","27","142.250.230.117","24","172.217.30.110","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","12","*","0","201.61.35.194","12","*","0","74.125.52.64","7","209.85.143.231","9","142.250.230.117","10","172.217.30.110","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","89","True","100","Excelente","10.50.112.1","12","*","0","201.61.35.194","11","*","0","74.125.52.64","28","142.251.228.185","25","142.250.230.117","19","172.217.30.110","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:30:11","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","90","True","100","Excelente","192.168.0.1","4","10.35.60.1","16","201.6.72.9","15","201.6.64.196","21","*","0","*","0","192.178.253.80","16","209.85.251.82","17","192.178.84.55","17","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","172.217.30.78","20","","","","","","","","","","","","","",""
"2025-11-05 04:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","55","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","14","*","0","74.125.52.64","20","142.251.228.185","20","142.250.237.131","14","172.217.30.110","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","107","True","79","Bom","10.50.112.1","8","*","0","201.61.35.194","14","*","0","74.125.52.64","10","142.250.63.175","9","209.85.251.13","8","142.250.78.142","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","78","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","13","*","0","74.125.52.64","21","192.178.82.55","25","209.85.245.67","20","142.250.219.238","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","75","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","20","*","0","*","0","*","0","192.178.110.240","17","216.239.62.44","34","209.85.253.1","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","49","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","9","*","0","*","0","*","0","192.178.240.74","16","216.239.62.44","14","142.251.255.7","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 04:49:37","ARCO-C02FC050Q05G","guilherme.gomes","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","92","True","100","Excelente","*","0","*","0","*","0","*","0","201.6.64.212","13","201.6.65.228","17","*","0","*","0","192.178.253.70","19","192.178.84.58","15","*","0","142.250.237.131","13","*","0","*","0","*","0","*","0","*","0","*","0","*","0","172.217.30.110","17","","","","","","","","","",""
"2025-11-05 05:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","126","True","75","Bom","10.50.112.1","7","*","0","201.61.35.194","5","*","0","74.125.52.64","17","142.250.63.175","15","192.178.110.243","17","172.217.29.174","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","190","True","62","Aceitável","10.50.112.1","11","*","0","201.61.35.194","14","*","0","74.125.52.64","16","192.178.82.55","18","209.85.251.13","18","142.250.78.142","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","72","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","5","*","0","74.125.52.64","20","142.250.63.175","22","209.85.251.13","20","142.250.78.142","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","53","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","13","*","0","74.125.52.64","21","142.250.63.175","19","209.85.251.13","10","142.250.78.142","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","87","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","13","*","0","74.125.52.64","12","209.85.143.231","16","142.250.237.131","16","172.217.30.110","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","58","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","14","*","0","74.125.52.64","7","142.250.63.175","8","192.178.110.191","6","172.217.29.206","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:21:10","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","101","True","80","Bom","165.225.214.105","22","165.225.214.3","24","8.243.34.13","18","200.189.212.154","26","8.243.145.162","15","*","0","192.178.253.74","19","192.178.253.77","18","142.251.252.159","18","172.217.162.14","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","53","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","74.125.52.64","11","192.178.82.55","14","192.178.110.189","20","172.217.29.206","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","36","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","12","*","0","74.125.52.64","6","142.250.63.175","7","192.178.110.191","8","172.217.29.206","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","91","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","13","*","0","74.125.52.64","17","209.85.143.231","16","142.250.237.131","20","172.217.30.110","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","87","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","5","*","0","*","0","*","0","172.253.53.120","21","192.178.253.65","19","209.85.254.59","25","172.217.162.238","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","124","True","76","Bom","10.50.112.1","12","*","0","201.61.35.194","11","*","0","74.125.52.64","22","192.178.82.55","22","192.178.110.179","35","172.217.29.238","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","55","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","241","*","0","74.125.52.64","16","142.250.63.175","26","192.178.110.179","10","172.217.29.238","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","145","True","71","Bom","10.50.112.1","5","*","0","201.61.35.194","20","*","0","74.125.52.64","9","142.250.63.175","8","209.85.245.67","6","142.250.219.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","14","*","0","74.125.52.64","14","209.85.143.231","14","142.250.237.131","13","172.217.30.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","115","True","77","Bom","10.50.112.1","12","*","0","201.61.35.194","11","*","0","74.125.52.64","5","209.85.143.231","5","142.250.230.117","5","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","62","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","30","*","0","74.125.52.64","17","192.178.82.55","15","192.178.240.75","13","142.250.78.110","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.110.174","17","216.239.56.208","15","172.217.172.142","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","106","True","79","Bom","10.50.112.1","10","*","0","201.61.35.194","12","*","0","74.125.52.64","26","209.85.143.231","18","108.170.238.181","17","172.217.30.142","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 05:59:50","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","58","True","100","Excelente","165.225.214.99","16","165.225.214.3","14","8.243.34.13","16","200.189.213.6","21","8.243.145.162","15","*","0","192.178.110.178","146","216.239.59.18","148","209.85.254.59","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","112","True","78","Bom","10.50.112.1","14","*","0","201.61.35.194","6","*","0","74.125.52.64","17","142.251.228.185","24","142.250.230.117","17","172.217.30.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","109","True","79","Bom","10.50.112.1","12","*","0","201.61.35.194","15","*","0","*","0","*","0","108.170.241.54","24","216.239.59.18","8","172.217.172.142","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","108","True","79","Bom","10.50.112.1","14","*","0","201.61.35.194","11","*","0","*","0","*","0","172.253.53.124","13","74.125.37.181","7","142.251.134.46","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","87","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","13","*","0","74.125.52.64","5","192.178.82.55","7","192.178.110.243","6","172.217.29.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","70","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","74.125.52.64","14","192.178.82.55","14","192.178.110.241","22","172.217.29.174","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","103","True","80","Bom","10.50.112.1","10","*","0","201.61.35.194","10","*","0","74.125.52.64","5","142.250.63.175","6","192.178.110.243","6","172.217.29.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","84","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","12","*","0","74.125.52.64","16","209.85.143.231","15","142.250.237.131","16","172.217.30.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:20:23","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","67","True","100","Excelente","165.225.214.105","16","165.225.214.3","18","8.243.34.13","16","200.189.212.154","25","8.243.145.162","23","*","0","192.178.110.242","26","142.251.196.189","22","142.251.252.159","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","86","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","11","*","0","*","0","*","0","172.253.53.122","17","74.125.253.159","17","142.251.134.46","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","106","True","79","Bom","10.50.112.1","8","*","0","201.61.35.194","124","*","0","*","0","*","0","172.253.66.188","23","192.178.253.67","21","209.85.251.83","15","172.217.162.238","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","105","True","79","Bom","10.50.112.1","10","*","0","201.61.35.194","14","*","0","74.125.52.64","14","192.178.82.55","12","192.178.110.243","10","172.217.29.174","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","12","*","0","74.125.52.64","20","192.178.82.55","23","192.178.110.243","20","172.217.29.174","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","147","True","71","Bom","10.50.112.1","11","*","0","201.61.35.194","16","*","0","*","0","*","0","209.85.249.36","33","216.239.59.18","30","172.217.162.238","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","74","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","17","*","0","74.125.52.64","18","142.250.63.175","22","192.178.110.243","18","172.217.29.174","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","70","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","46","*","0","74.125.52.64","22","142.250.63.175","18","209.85.244.61","13","142.250.219.206","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","121","True","76","Bom","10.50.112.1","15","*","0","201.61.35.194","10","*","0","*","0","*","0","192.178.110.178","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","150","True","70","Bom","10.50.112.1","5","*","0","201.61.35.194","35","*","0","74.125.52.64","23","142.250.63.175","17","192.178.240.77","16","142.250.78.110","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","46","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","8","*","0","74.125.52.64","10","192.178.82.55","13","192.178.240.75","9","142.250.78.110","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","37","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","11","*","0","74.125.52.64","12","192.178.82.55","12","192.178.240.77","7","142.250.78.110","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","55","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","37","*","0","*","0","*","0","192.178.253.82","7","172.253.53.125","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","91","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","11","*","0","*","0","*","0","172.253.78.32","18","74.125.253.159","9","142.251.134.46","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","29","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","10","*","0","*","0","*","0","108.170.229.40","5","74.125.37.181","8","142.251.134.46","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:48:40","ARCO-C02FC050Q05G","guilherme.gomes","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","533","True","0","Ruim","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","192.178.84.54","15","*","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:03:02","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","102","True","80","Bom","10.50.112.1","14","*","0","201.61.35.194","17","*","0","*","0","*","0","209.85.252.160","20","192.178.84.58","17","172.217.162.238","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","77","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","74.125.52.64","17","142.251.228.185","26","142.251.79.107","16","172.217.28.206","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","33","True","100","Excelente","10.50.112.1","12","*","0","201.61.35.194","12","*","0","74.125.52.64","8","142.251.228.185","11","142.250.208.13","9","172.217.28.206","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","191","True","62","Aceitável","10.50.112.1","12","*","0","201.61.35.194","12","*","0","*","0","*","0","192.178.110.202","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 06:14:51","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","NULL","False","0","Falha Crítica (Serviço Inacessível)","192.168.0.1","12","10.35.60.1","22","201.6.72.9","18","201.6.64.196","18","*","0","*","0","192.178.240.98","17","216.239.62.64","17","209.85.253.1","15","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","","","","","","","",""
"2025-11-05 07:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","38","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","8","*","0","74.125.52.64","6","142.250.63.175","9","192.178.110.177","9","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","88","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","11","*","0","74.125.52.64","12","142.250.63.175","21","192.178.110.241","16","172.217.29.174","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","76","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","74.125.52.64","8","142.250.63.175","6","209.85.244.85","10","142.250.219.206","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:21:33","ISAAC-NYK799D6XT","viniciussantos1","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","235","True","53","Aceitável","*","0","*","0","201.6.72.9","18","201.6.64.196","15","*","0","*","0","142.250.230.116","18","192.178.253.77","64","172.217.162.14","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","91","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","16","*","0","74.125.52.64","13","142.250.63.175","16","192.178.110.241","18","172.217.29.174","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","50","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","12","*","0","74.125.52.64","11","142.250.63.175","15","192.178.110.243","11","172.217.29.174","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
