"Timestamp";"Hostname";"UserLogged";"Cidade";"Estado";"IP_Publico";"Provedor";"LocalIP";"TargetHost";"TCP_Latency_ms";"TCP_Status";"Connection_Health_Score";"Connection_Health_Status";"Hop_2_IP";"Hop_2_Latency_ms";"Hop_3_IP";"Hop_3_Latency_ms";"Hop_4_IP";"Hop_4_Latency_ms";"Hop_5_IP";"Hop_5_Latency_ms";"Hop_7_IP";"Hop_7_Latency_ms";"Hop_8_IP";"Hop_8_Latency_ms";"Hop_9_IP";"Hop_9_Latency_ms";"Hop_10_IP";"Hop_10_Latency_ms";"Hop_11_IP";"Hop_11_Latency_ms"
"2025-10-24 15:31:19";"ARCO-PE0DH2GL";"lucasdantas";"Natal";"RN";"179.156.58.214";"Claro NXT Telecomunicacoes Ltda";"179.156.58.214";"meet.google.com";"62";"True";"70";"Bom";"10.13.0.1";"7";"177.195.26.9";"8";"200.249.20.229";"7";"200.244.81.189";"7";"200.244.18.8";"90";"201.39.52.58";"65";"142.250.214.91";"64";"142.251.245.47";"71";"142.250.219.14";"71"
