"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms"
"2025-11-07 08:15:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","15","True","100","Excelente","192.168.0.1","2","100.90.16.1","16","201.6.75.89","14","201.6.65.210","9","201.6.64.230","6","142.250.175.238","6","142.251.69.141","6","192.178.253.75","5","172.217.172.46","6"
"2025-11-07 08:17:20","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","23","True","100","Excelente","10.50.112.1","9",,,"201.61.35.194","38",,,"74.125.52.64","4","192.178.82.55","4","192.178.110.179","3","172.217.29.238","2",,
"2025-11-07 08:18:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","19","True","100","Excelente","192.168.0.1","2","100.90.16.1","19","201.6.75.89","4","201.6.65.210","6","201.6.64.230","8","142.250.175.238","10","142.251.69.141","7","192.178.253.75","6","172.217.172.46","9"
"2025-11-07 08:18:00","ARCO-PE0DQH8J","bruno.chervinski","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","35","True","100","Excelente","165.225.214.97","9","165.225.214.3","9","8.243.34.13","11",,,"8.243.145.162","11","172.253.50.119","13","108.170.235.139","13","172.217.28.174","10",,
"2025-11-07 08:18:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","11","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","5","192.178.110.179","3","172.217.29.238","3",,
"2025-11-07 08:21:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","17","True","100","Excelente","192.168.0.1","3","100.90.16.1","12","201.6.75.89","4","201.6.65.210","6","201.6.64.230","9","142.250.175.238","7","142.251.69.141","7","172.253.66.189","10","142.251.133.78","6"
"2025-11-07 08:21:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","225","True","55","Aceitável","172.18.50.1","1","177.135.77.225","2","177.135.92.218","5","152.255.149.236","4","152.255.145.18","4","187.100.60.225","9",,,"74.125.52.64","30","142.250.63.175","82"
"2025-11-07 08:21:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","16",,,"72.14.220.222","4","142.251.238.17","4","192.178.253.67","3","172.217.162.238","3",,
"2025-11-07 08:24:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","18","True","100","Excelente","192.168.0.1","2","100.90.16.1","20","201.6.75.89","5","201.6.65.210","6","201.6.64.230","6","142.250.175.238","6","142.251.69.141","6","172.253.66.189","9","142.251.133.78","11"
"2025-11-07 08:24:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","33","True","100","Excelente","165.225.214.99","8","165.225.214.3","9","8.243.34.13","13","200.189.212.154","12","8.243.145.162","11","142.250.232.127","14","192.178.110.179","11","172.217.29.238","9",,
"2025-11-07 08:24:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","22","True","100","Excelente","10.50.112.1","3",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","5","192.178.110.179","3","172.217.29.238","3",,
"2025-11-07 08:25:33","ARCO-PE0DQH5A","danielcruz","Curitiba","PR","200.103.129.125","V tal","200.103.129.125","meet.google.com","28","True","100","Excelente","192.168.1.1","36",,,"100.120.32.77","4","100.120.25.221","5","100.120.31.153","10","100.120.26.35","11","72.14.198.152","11","142.251.69.137","14","209.85.244.85","12"
"2025-11-07 08:27:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","31","True","100","Excelente","192.168.0.1","4","100.90.16.1","12","201.6.75.89","11","201.6.65.210","9","201.6.64.230","8","142.250.175.238","9","142.251.69.139","7","192.178.253.69","6","172.217.162.174","7"
"2025-11-07 08:27:01","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","28","True","100","Excelente","165.225.214.99","9","165.225.214.3","11","8.243.34.13","11",,,"8.243.145.162","11","142.250.232.127","12","192.178.110.179","15","172.217.29.238","11",,
"2025-11-07 08:30:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","21","True","100","Excelente","192.168.0.1","5","100.90.16.1","18","201.6.75.89","4","201.6.65.210","15","201.6.64.230","8","142.250.175.238","10","142.251.69.137","6","192.178.110.203","8","172.217.30.78","6"
"2025-11-07 08:30:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","8","165.225.214.3","10","8.243.34.13","13",,,"8.243.145.162","31","142.250.232.127","38","192.178.110.179","29","172.217.29.238","31",,
"2025-11-07 08:27:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","2",,,"72.14.219.88","5","142.250.58.249","4","74.125.37.181","5","142.251.134.46","44",,
"2025-11-07 08:33:01","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","233","True","53","Aceitável","165.225.214.99","8","165.225.214.3","13","8.243.34.13","11",,,"8.243.145.162","12","142.250.232.127","11","192.178.110.179","12","172.217.29.238","11",,
"2025-11-07 08:33:16","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","193","True","61","Aceitável","10.50.112.1","88",,,"201.61.35.194","16",,,"74.125.52.64","3","192.178.82.55","3","192.178.110.179","2","172.217.29.238","2",,
"2025-11-07 08:34:10","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","6","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","20",,,"74.125.52.64","3","192.178.82.55","4","192.178.110.179","4","172.217.29.238","3",,
"2025-11-07 08:35:45","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","15","True","100","Excelente","192.168.1.1","1",,,"100.120.32.77","4","100.120.25.221","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10","209.85.244.85","11"
"2025-11-07 08:36:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","30","True","100","Excelente","165.225.214.99","19","165.225.214.3","9","8.243.34.13","12",,,"8.243.145.162","9","142.250.232.127","10","192.178.110.179","9","172.217.29.238","9",,
"2025-11-07 08:36:05","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","29","True","100","Excelente","192.168.0.1","2","100.90.16.1","35","201.6.75.89","10","201.6.65.210","6","201.6.64.230","9","142.250.175.238","6","142.251.69.137","11","209.85.244.85","6","142.250.219.206","6"
"2025-11-07 08:36:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","13","True","100","Excelente","192.168.1.1","2",,,"100.120.32.77","5","100.120.25.221","6","100.120.31.153","10","100.120.26.35","12","72.14.198.152","9","142.251.69.137","14","209.85.244.85","30"
"2025-11-07 08:36:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","7","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","5","192.178.110.179","3","172.217.29.238","2",,
"2025-11-07 08:39:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","13","True","100","Excelente","165.225.214.99","8","165.225.214.3","38","8.243.34.13","38","200.189.212.154","15","8.243.145.162","9","142.250.232.127","17","192.178.110.179","10","172.217.29.238","9",,
"2025-11-07 08:39:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","15","True","100","Excelente","192.168.0.1","3","100.90.16.1","18","201.6.75.89","11","201.6.65.210","10","201.6.64.230","6","142.250.175.238","7","142.251.69.137","16","209.85.244.85","11","142.250.219.206","6"
"2025-11-07 08:39:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","1",,,"100.120.32.77","4","100.120.25.221","4","100.120.31.153","9","100.120.26.35","10","72.14.198.152","10","142.251.69.137","13","209.85.244.85","9"
"2025-11-07 08:39:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","3",,,"72.14.220.222","4","142.251.238.17","4","172.253.53.127","4","172.217.172.142","3",,
"2025-11-07 08:42:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","16","True","100","Excelente","192.168.0.1","4","100.90.16.1","10","201.6.75.89","4","201.6.65.210","12","201.6.64.230","7","142.250.175.238","8","142.251.69.135","5","192.178.240.75","16","142.250.78.110","6"
"2025-11-07 08:42:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","12","True","100","Excelente","165.225.214.99","9","165.225.214.3","9","8.243.34.13","22",,,"8.243.145.162","8","142.250.232.127","16","192.178.110.179","13","172.217.29.238","9",,
"2025-11-07 08:42:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","13","True","100","Excelente","192.168.1.1","1",,,"100.120.32.77","4","100.120.25.221","4","100.120.31.153","9","100.120.26.35","10","72.14.198.152","9","142.251.69.137","11","209.85.244.85","9"
"2025-11-07 08:42:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","12","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","5",,,"72.14.220.222","4","142.251.238.17","4","172.253.53.127","4","172.217.172.142","3",,
"2025-11-07 08:45:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","62","True","100","Excelente","165.225.214.99","8","165.225.214.3","17","8.243.34.13","10","200.189.212.154","22","8.243.145.162","15","142.250.232.127","10","192.178.110.179","8","172.217.29.238","9",,
"2025-11-07 08:45:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","40","True","100","Excelente","192.168.0.1","3","100.90.16.1","21","201.6.75.89","8","201.6.65.210","5","201.6.64.230","8","142.250.175.238","6","142.251.69.135","8","192.178.240.75","13","142.250.78.110","6"
"2025-11-07 08:45:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","117","True","77","Bom","192.168.1.1","9",,,"100.120.32.77","14","100.120.25.221","11","100.120.31.153","18","100.120.26.35","56","72.14.198.152","58","142.251.69.137","59","209.85.244.85","52"
"2025-11-07 08:45:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","16","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","5","108.170.248.5","3","172.217.29.46","3",,
"2025-11-07 08:48:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","7","165.225.214.3","8","8.243.34.13","8","200.189.212.154","9","8.243.145.162","9","142.250.232.127","9","192.178.110.179","9","172.217.29.238","9",,
"2025-11-07 08:48:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","15","True","100","Excelente","192.168.0.1","5","100.90.16.1","18","201.6.75.89","7","201.6.65.210","10","201.6.64.230","7","142.250.175.238","6","142.251.69.139","8","192.178.253.65","9","172.217.162.238","5"
"2025-11-07 08:48:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","42","True","100","Excelente","192.168.1.1","7",,,"100.120.32.77","15","100.120.25.221","13","100.120.31.153","28","100.120.26.35","56","72.14.198.152","57","142.251.69.137","57","209.85.244.85","63"
"2025-11-07 08:48:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","13","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","196",,,,,"192.178.82.55","5","108.170.248.5","3","172.217.29.46","4",,
"2025-11-07 08:51:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","19","True","100","Excelente","165.225.214.99","16","165.225.214.3","9","8.243.34.13","8","200.189.212.154","14","8.243.145.162","9","142.250.232.127","17","192.178.110.179","17","172.217.29.238","11",,
"2025-11-07 08:51:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","40","True","100","Excelente","192.168.0.1","6","100.90.16.1","12","201.6.75.89","8","201.6.65.210","7","201.6.64.230","7","142.250.175.238","14","142.251.69.139","6","192.178.253.65","9","172.217.162.238","6"
"2025-11-07 08:51:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","74","True","100","Excelente","192.168.1.1","10",,,"100.120.32.77","8","100.120.25.221","15","100.120.31.153","25","100.120.26.35","55","72.14.198.152","62","142.251.69.137","65","209.85.244.85","55"
"2025-11-07 08:51:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","20","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","4",,,"72.14.220.222","4","142.251.238.17","9","172.253.53.127","4","172.217.172.142","3",,
"2025-11-07 08:53:52","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","57","True","100","Excelente","165.225.214.102","49","165.225.214.3","50","8.243.34.13","58","200.189.213.6","50","8.243.145.162","53","172.253.76.23","61","142.250.238.249","53","172.217.30.142","61",,
"2025-11-07 08:54:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente","165.225.214.99","8","165.225.214.3","9","8.243.34.13","10","200.189.212.154","18","8.243.145.162","9","142.250.232.127","10","192.178.110.179","9","172.217.29.238","8",,
"2025-11-07 08:54:01","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","62","True","100","Excelente","165.225.214.102","51","165.225.214.3","57","8.243.34.13","57","200.189.213.6","49","8.243.145.162","69","172.253.76.23","52","142.250.238.249","54","172.217.30.142","68",,
"2025-11-07 08:54:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","73","True","100","Excelente","192.168.1.1","10",,,"100.120.32.77","22","100.120.25.221","5","100.120.31.153","12","100.120.26.35","10","72.14.198.152","9","142.251.69.137","11","209.85.244.85","10"
"2025-11-07 08:54:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","15","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","22",,,"74.125.52.64","4","192.178.82.55","5","209.85.252.161","4","142.250.78.142","3",,
"2025-11-07 08:57:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","20","True","100","Excelente","165.225.214.99","8","165.225.214.3","8","8.243.34.13","13","200.189.212.154","14","8.243.145.162","9","142.250.232.127","9","192.178.110.179","9","172.217.29.238","9",,
"2025-11-07 08:57:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","30","True","100","Excelente","192.168.0.1","2","100.90.16.1","33","201.6.75.89","5","201.6.65.210","10","201.6.64.230","7","142.250.175.238","7","142.251.69.139","7","108.170.238.181","6","172.217.30.142","6"
"2025-11-07 08:57:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","18","True","100","Excelente","192.168.1.1","2",,,"100.120.32.77","3","100.120.25.221","5","100.120.31.153","11","100.120.26.35","17","72.14.198.152","13","142.251.69.137","51","209.85.244.85","11"
"2025-11-07 08:57:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","19","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","5","209.85.252.161","4","142.250.78.142","3",,
"2025-11-07 08:57:23","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","68","True","100","Excelente","192.168.113.254","1","189.53.17.45","2","200.244.80.153","2",,,"200.244.211.235","55","200.244.18.8","56","201.39.52.58","47","142.250.227.145","54","209.85.240.106","52"
"2025-11-07 09:00:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","23","True","100","Excelente","192.168.0.1","4","100.90.16.1","12","201.6.75.89","5","201.6.65.210","6","201.6.64.230","8","142.250.175.238","6","142.251.69.135","9","192.178.240.75","8","142.250.78.110","5"
"2025-11-07 09:00:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","13","True","100","Excelente","165.225.214.99","9","165.225.214.3","8","8.243.34.13","9",,,"8.243.145.162","25","142.250.232.127","9","192.178.110.179","8","172.217.29.238","8",,
"2025-11-07 09:00:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","254","True","49","Ruim","192.168.1.1","1",,,"100.120.32.77","5","100.120.25.221","4","100.120.31.153","8","100.120.26.35","8","72.14.198.152","10","142.251.69.137","11","209.85.244.85","9"
"2025-11-07 09:00:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","342","True","32","Ruim","10.50.112.1","31",,,"201.61.35.194","6",,,"72.14.219.88","7","142.250.58.65","22","192.178.105.183","10","142.251.133.14","5",,
"2025-11-07 09:03:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente","165.225.214.99","8","165.225.214.3","9","8.243.34.13","11","200.189.212.154","17","8.243.145.162","9","142.250.232.127","14","192.178.110.179","9","172.217.29.238","12",,
"2025-11-07 09:03:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","22","True","100","Excelente","192.168.0.1","4","100.90.16.1","22","201.6.75.89","5","201.6.65.210","5","201.6.64.230","6","142.250.175.238","6","142.251.69.135","7","192.178.240.75","8","142.250.78.110","13"
"2025-11-07 09:03:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","54","True","100","Excelente","192.168.1.1","1",,,"100.120.32.77","4","100.120.25.221","5","100.120.31.153","11","100.120.26.35","9","72.14.198.152","11","142.251.69.137","10","209.85.244.85","10"
"2025-11-07 09:03:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","187.7.154.1","V tal","187.7.154.1","meet.google.com","17","True","100","Excelente","192.168.100.1","1",,,"100.120.37.105","4","100.120.19.101","4","100.120.31.153","11","100.120.26.68","10","72.14.198.152","10","142.251.69.135","10","209.85.244.61","11"
"2025-11-07 09:03:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","35","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","13",,,"72.14.219.88","6","142.250.58.65","5","192.178.105.183","5","142.251.133.14","4",,
