"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms"
"2025-10-29 09:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","51","True","100","Excelente","165.225.214.99","14","165.225.214.3","17","8.243.34.13","15","*","0","8.243.145.162","18","*","0","192.178.110.180","15","209.85.249.16","18","216.239.59.19","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:24:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","19","True","100","Excelente","165.225.214.105","20","165.225.214.3","17","8.243.34.13","22","*","0","8.243.145.162","18","*","0","192.178.240.74","20","192.178.84.54","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","25","True","100","Excelente","165.225.214.105","22","165.225.214.3","35","8.243.34.13","25","*","0","8.243.145.162","20","*","0","108.170.248.214","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","60","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.253.64","6","172.253.53.125","6","209.85.249.17","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:30:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","148","True","71","Bom","165.225.214.99","15","165.225.214.3","15","8.243.34.13","18","200.189.212.154","55","8.243.145.162","25","*","0","142.251.79.106","16","192.178.240.75","18","142.250.78.110","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","265","True","47","Ruim","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.253.82","15","192.178.253.79","6","142.251.252.159","7","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","119","True","77","Bom","165.225.214.99","27","165.225.214.3","14","8.243.34.13","17","*","0","8.243.145.162","18","*","0","172.253.53.122","17","192.178.240.75","16","216.239.56.209","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","73","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","16","*","0","*","0","*","0","192.178.253.82","7","74.125.37.181","7","142.251.134.46","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","64","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","142.250.63.175","6","192.178.110.177","6","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","15","165.225.214.3","17","8.243.34.13","14","*","0","8.243.145.162","17","*","0","74.125.37.180","16","192.178.240.77","18","192.178.84.55","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","24","True","100","Excelente","165.225.214.105","31","165.225.214.3","22","8.243.34.13","19","*","0","8.243.145.162","29","*","0","142.250.58.138","18","192.178.253.75","23","142.251.255.13","43","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.250.63.175","6","209.85.244.61","6","142.250.219.206","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","43","True","100","Excelente","165.225.214.99","18","165.225.214.3","14","8.243.34.13","18","*","0","8.243.145.162","18","*","0","209.85.244.60","15","209.85.253.0","16","*","0","192.178.240.75","22","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:51:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","19","*","0","8.243.145.162","15","*","0","74.125.37.180","14","192.178.240.75","13","216.239.56.209","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","23","True","100","Excelente","165.225.214.105","18","165.225.214.3","19","8.243.34.13","20","200.189.213.6","22","8.243.145.162","20","*","0","142.251.48.34","25","216.239.56.208","27","209.85.249.17","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","64","True","100","Excelente","165.225.214.105","17","165.225.214.3","15","8.243.34.13","22","200.189.212.154","35","8.243.145.162","17","*","0","209.85.251.12","22","192.178.253.73","18","209.85.253.1","17","172.217.172.46","23","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 09:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","158","True","69","Aceitável","10.50.112.1","9","*","0","201.61.35.194","6","*","0","*","0","*","0","209.85.249.36","7","216.239.56.208","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","21","*","0","8.243.145.162","16","*","0","192.178.110.176","16","209.85.253.0","15","216.239.62.45","16","192.178.240.77","15","142.250.78.110","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","45","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.110.202","7","192.178.84.58","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","6","192.178.82.55","7","209.85.252.161","5","142.250.78.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","16","*","0","8.243.145.162","21","*","0","172.253.78.32","24","209.85.253.0","15","142.250.78.110","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:09:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","39","True","100","Excelente","165.225.214.99","16","165.225.214.3","17","8.243.34.13","21","*","0","8.243.145.162","22","*","0","209.85.249.36","27","209.85.254.58","16","192.178.84.181","17","192.178.240.75","19","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","6","192.178.110.177","5","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","46","True","100","Excelente","165.225.214.99","14","165.225.214.3","14","8.243.34.13","15","*","0","8.243.145.162","18","*","0","192.178.105.182","15","192.178.240.77","21","142.250.78.110","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:18:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","17","165.225.214.3","16","8.243.34.13","21","*","0","8.243.145.162","19","*","0","108.170.241.54","25","142.251.255.52","18","142.250.78.110","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","59","True","100","Excelente","165.225.214.99","14","165.225.214.3","14","8.243.34.13","25","*","0","8.243.145.162","15","*","0","192.178.110.190","17","192.178.240.75","18","142.250.78.110","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","50","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","74.125.52.64","7","142.251.228.185","7","142.250.237.131","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","26","True","100","Excelente","165.225.214.105","20","165.225.214.3","22","8.243.34.13","19","*","0","8.243.145.162","22","*","0","172.253.66.188","50","172.253.53.123","14","172.217.30.238","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","190","True","62","Aceitável","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","142.251.228.185","6","142.250.237.131","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","68","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","74.125.52.64","5","*","0","209.85.245.67","6","142.250.219.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","77","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","16","*","0","74.125.52.64","5","142.250.63.175","7","209.85.249.37","6","142.250.219.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","173","True","66","Aceitável","165.225.214.99","14","165.225.214.3","16","8.243.34.13","15","*","0","8.243.145.162","15","*","0","209.85.252.160","16","142.251.255.52","16","142.250.78.110","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:39:10","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","108","True","79","Bom","165.225.214.105","32","165.225.214.3","32","8.243.34.13","37","200.189.213.6","33","8.243.145.162","16","*","0","192.178.253.80","18","192.178.110.177","17","192.178.84.55","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","20","True","100","Excelente","165.225.214.105","14","165.225.214.3","15","8.243.34.13","18","*","0","8.243.145.162","16","*","0","192.178.110.174","20","192.178.110.177","18","192.178.84.179","41","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","40","True","100","Excelente","165.225.214.99","20","165.225.214.3","25","8.243.34.13","24","*","0","8.243.145.162","57","*","0","209.85.251.12","20","142.251.255.12","22","142.250.78.110","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","85","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","15","*","0","8.243.145.162","14","*","0","172.253.53.120","26","192.178.240.77","18","192.178.84.59","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:51:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","23","True","100","Excelente","165.225.214.105","15","165.225.214.3","16","8.243.34.13","16","200.189.212.154","19","8.243.145.162","25","*","0","142.250.230.116","18","142.251.255.52","15","172.217.30.46","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:54:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","22","165.225.214.3","24","8.243.34.13","41","*","0","8.243.145.162","22","*","0","192.178.253.82","18","192.178.240.77","18","216.239.59.19","14","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","189","True","63","Aceitável","165.225.214.105","16","165.225.214.3","20","8.243.34.13","17","*","0","8.243.145.162","29","*","0","172.253.53.124","16","209.85.253.0","16","192.178.84.59","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 10:58:30","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","238","True","53","Aceitável","10.50.112.1","4","*","0","201.61.35.194","16","*","0","74.125.52.64","5","142.250.63.175","6","192.178.110.179","6","172.217.29.238","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","15","200.189.213.6","16","8.243.145.162","14","*","0","74.125.253.158","17","142.251.255.52","16","142.250.78.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:03:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","16","165.225.214.3","14","8.243.34.13","17","*","0","8.243.145.162","15","*","0","172.253.53.120","20","209.85.254.58","17","142.250.78.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:06:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","115","True","77","Bom","165.225.214.105","18","165.225.214.3","19","8.243.34.13","34","*","0","8.243.145.162","21","*","0","172.253.53.124","22","192.178.253.65","16","172.217.162.238","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:09:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","34","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","20","200.189.213.6","15","8.243.145.162","15","*","0","209.85.249.36","18","192.178.240.77","16","216.239.59.19","17","142.250.78.110","26","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","59","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","209.85.252.160","21","216.239.62.44","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","126","True","75","Bom","165.225.214.99","17","165.225.214.3","18","8.243.34.13","17","*","0","8.243.145.162","16","*","0","192.178.253.80","15","142.251.255.12","16","192.178.84.59","18","192.178.240.75","15","142.250.78.110","15","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","181","True","64","Aceitável","10.50.112.1","5","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.248.4","6","216.239.59.18","5","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","133","*","0","74.125.52.64","5","142.250.63.175","5","192.178.110.189","6","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:18:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","15","*","0","8.243.145.162","17","*","0","192.178.240.98","16","142.251.255.6","16","192.178.84.179","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","116","True","77","Bom","165.225.214.105","17","165.225.214.3","20","8.243.34.13","22","200.189.213.6","22","8.243.145.162","20","*","0","192.178.110.200","28","192.178.84.178","19","209.85.253.1","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","27","True","100","Excelente","165.225.214.99","17","165.225.214.3","18","8.243.34.13","15","*","0","8.243.145.162","17","*","0","192.178.253.82","16","209.85.251.82","18","142.250.78.110","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","6","*","0","74.125.52.64","4","142.250.63.175","6","209.85.249.37","5","142.250.219.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","167","*","0","74.125.52.64","5","209.85.143.231","518","142.250.237.131","6","172.217.30.110","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","104","True","80","Bom","165.225.214.99","24","165.225.214.3","15","8.243.34.13","23","200.189.213.6","20","8.243.145.162","18","*","0","192.178.253.76","31","142.251.255.52","23","142.250.78.110","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:36:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","90","True","100","Excelente","165.225.214.105","16","165.225.214.3","22","8.243.34.13","20","*","0","8.243.145.162","21","*","0","108.170.248.4","51","192.178.253.71","18","209.85.253.1","23","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","142.251.228.185","7","142.250.230.117","5","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","81","True","100","Excelente","165.225.214.99","15","165.225.214.3","16","8.243.34.13","31","*","0","8.243.145.162","17","*","0","172.253.53.120","15","209.85.249.16","19","142.250.78.110","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","40","True","100","Excelente","165.225.214.99","16","165.225.214.3","18","8.243.34.13","16","*","0","8.243.145.162","22","*","0","209.85.252.160","17","142.251.255.6","20","142.250.78.110","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","132","True","74","Bom","10.50.112.1","3","*","0","201.61.35.194","5","*","0","74.125.52.64","5","142.251.228.185","6","142.250.230.117","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:51:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","95","True","100","Excelente","165.225.214.105","16","165.225.214.3","17","8.243.34.13","26","*","0","8.243.145.162","15","*","0","192.178.240.76","47","209.85.251.13","17","192.178.84.179","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","72","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","6","142.251.228.185","7","142.250.230.117","5","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","25","True","100","Excelente","165.225.214.105","20","165.225.214.3","16","8.243.34.13","18","*","0","8.243.145.162","18","*","0","142.251.79.106","16","216.239.62.44","17","142.251.133.78","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 11:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","74","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.240.100","7","216.239.59.18","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","111","True","78","Bom","165.225.214.99","16","165.225.214.3","15","8.243.34.13","14","200.189.213.6","22","8.243.145.162","19","*","0","192.178.110.178","17","192.178.240.75","17","192.178.84.179","16","192.178.240.75","15","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:00:46","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","121","True","76","Bom","10.50.112.1","7","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.250.63.175","6","108.170.248.5","6","172.217.29.46","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:03:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","21","True","100","Excelente","165.225.214.105","25","165.225.214.3","19","8.243.34.13","27","*","0","8.243.145.162","16","*","0","192.178.253.76","20","216.239.56.208","20","209.85.253.1","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","93","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","7","142.250.63.175","5","192.178.110.241","5","172.217.29.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:09:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","27","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","15","*","0","8.243.145.162","23","*","0","209.85.244.84","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
