"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms","Hop_24_IP","Hop_24_Latency_ms","Hop_25_IP","Hop_25_Latency_ms","Hop_26_IP","Hop_26_Latency_ms","Hop_27_IP","Hop_27_Latency_ms","Hop_28_IP","Hop_28_Latency_ms"
"2025-11-04 02:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","84","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","24","*","0","*","0","*","0","192.178.253.68","7","142.251.255.12","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 02:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","29","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","218","*","0","*","0","*","0","192.178.253.82","16","209.85.254.58","6","192.178.84.179","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","172.253.76.48","8","142.251.255.12","6","192.178.84.181","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","172.253.53.126","11","209.85.254.58","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:05:36","ISAAC-NYK799D6XT","viniciussantos1","São Paulo","SP","187.38.60.76","Claro NXT Telecomunicacoes Ltda","187.38.60.76","meet.google.com","89","True","100","Excelente","192.168.0.1","6","10.35.60.1","26","201.6.72.9","16","201.6.64.196","20","*","0","*","0","108.170.232.146","30","192.178.110.203","21","172.217.30.78","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","82","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","5","192.178.82.55","6","192.178.110.189","5","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","67","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","8","142.250.63.175","6","209.85.245.67","6","142.250.219.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","99","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","8","142.250.63.175","6","192.178.110.179","6","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","27","*","0","74.125.52.64","6","192.178.82.55","6","192.178.110.177","5","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","32","*","0","*","0","*","0","142.251.230.86","7","172.253.53.125","6","209.85.254.59","5","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","106","True","79","Bom","10.50.112.1","5","*","0","201.61.35.194","5","*","0","*","0","*","0","192.178.110.168","6","216.239.62.44","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","75","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","30","*","0","74.125.52.64","5","209.85.143.231","5","142.250.230.117","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","34","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","6","142.251.228.185","6","142.250.237.131","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","209.85.143.231","6","142.250.237.131","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","8","142.251.228.185","6","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","36","*","0","74.125.52.64","6","192.178.82.55","6","209.85.251.13","6","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","6","142.250.63.175","5","209.85.252.161","5","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:06:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","33","True","100","Excelente","165.225.214.105","22","165.225.214.3","17","8.243.34.13","23","200.189.212.154","23","8.243.145.162","15","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","",""
"2025-11-04 03:26:06","ARCO-C02FC050Q05G","guilherme.gomes","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","142","True","72","Bom","*","0","*","0","*","0","201.6.64.212","17","201.6.65.228","13","*","0","*","0","142.250.238.248","23","209.85.251.82","14","*","0","209.85.244.61","14","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:42:13","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","81","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","19","200.189.212.154","15","8.243.145.162","19","*","0","72.14.237.56","15","216.239.56.208","19","172.217.28.206","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","38","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","25","*","0","74.125.52.64","7","192.178.82.55","7","192.178.110.191","6","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","15","*","0","74.125.52.64","7","142.250.63.175","5","192.178.110.191","5","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","5","*","0","*","0","*","0","192.178.253.78","7","172.253.53.125","6","142.251.255.53","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","29","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.110.200","6","192.178.84.180","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 03:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","5","142.251.228.185","6","142.250.237.131","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:00:02","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","133","True","74","Bom","10.50.112.1","4","*","0","201.61.35.194","33","*","0","74.125.52.64","6","142.251.228.185","5","142.250.237.131","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","5","209.85.143.231","5","142.250.237.131","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","68","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","142.250.230.116","14","172.253.53.125","6","142.251.255.7","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","95","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","29","*","0","74.125.52.64","5","142.250.63.175","5","209.85.252.161","6","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","23","*","0","74.125.52.64","8","192.178.82.55","7","209.85.251.13","5","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","73","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","172.217.162.14","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:16:12","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","110","True","78","Bom","192.168.0.1","4","10.39.124.1","12","201.6.72.97","14","201.6.64.212","12","201.6.65.228","14","*","0","*","0","209.85.245.66","23","192.178.110.171","16","192.178.84.55","14","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","38","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","192.178.253.82","7","192.178.253.77","6","209.85.253.1","5","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","78","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","8","142.251.228.185","6","142.250.237.131","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","75","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","7","*","0","74.125.52.64","5","192.178.82.55","6","192.178.110.191","6","172.217.29.206","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:09:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","181","True","64","Aceitável","192.168.0.1","5","10.35.60.1","15","201.6.72.9","24","201.6.64.196","21","*","0","*","0","192.178.110.180","18","192.178.84.178","17","142.251.255.13","17","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","172.217.30.142","22","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.250.63.175","6","192.178.110.189","6","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","68","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","53","*","0","74.125.52.64","5","142.250.63.175","6","192.178.110.191","6","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","7","142.251.228.185","7","142.250.237.131","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","24","*","0","*","0","*","0","142.251.196.190","17","172.253.53.127","6","142.251.252.159","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","67","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","74.125.52.64","9","142.250.63.175","5","192.178.240.77","5","142.250.78.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","56","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","253","*","0","74.125.52.64","5","142.250.63.175","6","192.178.240.77","5","142.250.78.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","15","*","0","74.125.52.64","5","192.178.82.55","6","192.178.110.243","5","172.217.29.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","67","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","*","0","*","0","192.178.110.176","15","216.239.62.64","5","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","89","True","100","Excelente","10.50.112.1","6","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.110.170","16","192.178.84.58","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","*","0","142.250.63.175","5","209.85.252.161","6","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","177","*","0","74.125.52.64","5","192.178.82.55","6","209.85.252.161","6","142.250.78.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","86","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","43","*","0","*","0","*","0","192.178.253.66","7","172.253.53.125","6","142.251.252.159","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","74.125.253.158","6","172.253.53.127","5","142.251.255.53","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","75","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","38","*","0","74.125.52.64","8","192.178.82.55","6","209.85.252.161","6","142.250.78.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 04:51:30","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","146","True","71","Bom","192.168.0.1","19","10.39.124.1","61","201.6.72.97","55","201.6.64.212","58","201.6.65.228","54","*","0","*","0","108.170.248.212","15","192.178.110.189","14","216.239.59.19","14","*","0","*","0","*","0","*","0","*","0","*","0","*","0","172.217.29.206","18","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","28","*","0","*","0","*","0","192.178.240.98","6","192.178.84.178","8","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","32","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","202","*","0","*","0","*","0","142.250.237.130","15","172.253.53.125","5","142.251.255.7","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","75","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","9","*","0","74.125.52.64","8","209.85.143.231","5","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","97","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","7","209.85.143.231","5","142.250.237.131","6","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","8","142.250.63.175","5","192.178.110.179","6","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","30","*","0","74.125.52.64","5","192.178.82.55","7","209.85.245.67","6","142.250.219.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:24:43","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","115","True","77","Bom","165.225.214.99","16","165.225.214.3","15","8.243.34.13","14","200.189.212.154","14","8.243.145.162","15","*","0","192.178.110.242","17","142.251.229.197","19","142.251.135.238","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","6","209.85.143.231","6","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.250.63.175","5","108.170.248.5","5","172.217.29.46","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:32:04","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","96","True","100","Excelente","165.225.214.105","18","165.225.214.3","26","8.243.34.13","24","200.189.212.154","40","8.243.145.162","22","*","0","192.178.110.170","43","142.251.255.52","40","192.178.84.181","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","6","108.170.241.55","6","172.217.29.46","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","*","0","*","0","172.217.162.14","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","91","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","74.125.52.64","6","142.250.63.175","5","192.178.110.243","5","172.217.29.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","81","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","8","*","0","74.125.52.64","8","142.251.228.185","7","142.250.230.117","5","172.217.30.110","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","108.170.238.180","6","172.253.53.125","6","209.85.249.17","5","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-04 05:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","29","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","32","*","0","*","0","*","0","172.217.172.142","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
