"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms"
"2025-11-08 00:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","20","True","100","Excelente","165.225.214.99","20","165.225.214.3","21","8.243.34.13","27","200.189.212.154","57","8.243.145.162","24","*","0","108.170.235.138","31","172.253.53.121","32","172.217.30.238","29","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","55","True","100","Excelente","165.225.214.99","23","165.225.214.3","20","8.243.34.13","28","200.189.213.6","17","8.243.145.162","18","*","0","172.253.53.126","23","216.239.59.18","29","172.217.30.238","22","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","22","200.189.212.154","20","8.243.145.162","28","*","0","142.251.48.34","30","172.253.53.123","30","172.217.30.238","22","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","18","165.225.214.3","15","8.243.34.13","21","200.189.213.6","17","8.243.145.162","17","*","0","192.178.110.242","24","172.253.53.123","47","142.251.255.13","21","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:51:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","57","True","100","Excelente","165.225.214.99","18","165.225.214.3","19","8.243.34.13","19","200.189.213.6","21","8.243.145.162","19","*","0","108.170.248.212","30","216.239.62.44","29","142.251.255.13","37","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:36:15","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","159","True","69","Aceitável","192.168.0.1","15","10.35.60.1","16","201.6.72.9","17","201.6.64.196","16","*","0","*","0","192.178.110.176","27","192.178.84.178","21","209.85.253.1","24","*","0","*","0","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:54:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","18","200.189.212.154","21","8.243.145.162","17","*","0","74.125.37.134","27","192.178.84.178","25","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 00:57:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","25","165.225.214.3","20","8.243.34.13","24","*","0","8.243.145.162","17","*","0","192.178.253.66","31","192.178.84.54","21","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","21","165.225.214.3","28","8.243.34.13","26","200.189.213.6","19","8.243.145.162","17","*","0","192.178.110.178","28","216.239.59.18","20","142.251.255.13","26","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:03:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","16","165.225.214.3","24","8.243.34.13","17","200.189.213.6","18","8.243.145.162","17","*","0","142.251.48.34","20","192.178.84.54","21","209.85.253.1","25","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","56","True","100","Excelente","165.225.214.99","20","165.225.214.3","36","8.243.34.13","20","*","0","8.243.145.162","16","*","0","142.251.196.190","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:09:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","19","165.225.214.3","26","8.243.34.13","26","200.189.213.6","40","8.243.145.162","22","*","0","192.178.253.64","33","172.253.53.123","24","172.217.30.238","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:11:04","ARCO-C02HD02FQ05F","lucas.silva","São Roque","SP","165.225.214.101","ZSCALER, INC.","165.225.214.101","meet.google.com","68","True","100","Excelente","192.168.1.1","12","100.64.0.1","8","*","0","45.189.68.5","8","172.17.16.17","12","172.17.1.74","9","*","0","*","0","*","0","209.85.254.58","7","216.239.56.209","8","142.250.219.206","8","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","37","165.225.214.3","19","8.243.34.13","20","200.189.213.6","16","8.243.145.162","18","*","0","142.250.58.138","29","172.253.53.123","26","209.85.254.59","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente","165.225.214.99","28","165.225.214.3","24","8.243.34.13","25","200.189.213.6","29","8.243.145.162","21","*","0","108.170.248.6","17","216.239.59.18","18","172.217.30.238","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:18:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","28","165.225.214.3","30","8.243.34.13","27","200.189.212.154","27","8.243.145.162","22","*","0","172.253.53.124","17","172.253.53.123","19","209.85.254.59","25","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","54","True","100","Excelente","165.225.214.99","27","165.225.214.3","20","8.243.34.13","26","200.189.213.6","25","8.243.145.162","29","*","0","74.125.37.134","24","172.253.53.123","17","209.85.254.59","16","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","35","True","100","Excelente","165.225.214.99","17","165.225.214.3","15","8.243.34.13","16","200.189.212.154","15","8.243.145.162","17","*","0","209.85.245.66","16","172.253.53.121","17","172.217.30.238","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:27:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","17","165.225.214.3","18","8.243.34.13","17","200.189.212.154","16","8.243.145.162","20","*","0","192.178.110.200","21","172.253.53.121","18","172.217.30.238","19","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:30:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","58","True","100","Excelente","165.225.214.99","18","165.225.214.3","16","8.243.34.13","16","200.189.212.154","18","8.243.145.162","16","*","0","192.178.253.70","26","172.253.53.123","14","172.217.30.238","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","19","True","100","Excelente","165.225.214.99","22","165.225.214.3","20","8.243.34.13","20","200.189.212.154","20","8.243.145.162","33","*","0","192.178.110.190","25","192.178.84.58","25","172.217.30.238","23","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:36:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","18","165.225.214.3","15","8.243.34.13","16","200.189.212.154","18","8.243.145.162","16","*","0","74.125.37.134","26","172.253.53.121","18","142.251.255.7","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","17","165.225.214.3","16","8.243.34.13","18","*","0","8.243.145.162","18","*","0","192.178.110.178","23","192.178.84.58","20","142.251.255.7","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","15","165.225.214.3","19","8.243.34.13","16","200.189.212.154","15","8.243.145.162","16","*","0","192.178.253.64","28","172.253.53.123","16","172.217.30.238","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:09:52","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","110","True","78","Bom","165.225.214.105","26","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0"
"2025-11-08 01:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","55","True","100","Excelente","165.225.214.99","22","165.225.214.3","16","8.243.34.13","16","200.189.212.154","26","8.243.145.162","20","*","0","192.178.253.66","20","172.253.53.121","25","172.217.30.238","20","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:44:56","ARCO-C02HD02FQ05F","lucas.silva","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","61","True","100","Excelente","192.168.1.1","4","100.64.0.1","15","172.16.30.1","8","45.189.68.5","34","172.17.16.17","15","172.17.1.74","46","*","0","*","0","192.178.110.240","9","172.253.66.189","8","142.251.133.78","8","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","21","165.225.214.3","20","8.243.34.13","18","200.189.213.6","24","8.243.145.162","16","*","0","142.250.58.138","18","172.253.53.123","18","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:51:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","18","165.225.214.3","18","8.243.34.13","20","200.189.212.154","25","8.243.145.162","29","*","0","108.170.235.138","28","172.253.53.123","19","142.251.255.53","25","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:54:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","35","165.225.214.3","28","8.243.34.13","22","200.189.213.6","26","8.243.145.162","26","*","0","192.178.253.72","26","192.178.253.79","16","172.217.162.14","19","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 01:57:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","29","165.225.214.3","29","8.243.34.13","35","200.189.212.154","38","8.243.145.162","28","*","0","108.170.248.6","19","192.178.84.58","39","172.217.162.14","23","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","58","True","100","Excelente","165.225.214.99","31","165.225.214.3","20","8.243.34.13","26","*","0","8.243.145.162","21","*","0","192.178.253.74","29","192.178.84.58","27","172.217.162.14","25","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:03:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","21","True","100","Excelente","165.225.214.99","18","165.225.214.3","19","8.243.34.13","17","200.189.212.154","16","8.243.145.162","17","*","0","192.178.240.74","17","172.217.162.14","17","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","21","True","100","Excelente","165.225.214.99","20","165.225.214.3","28","8.243.34.13","36","200.189.212.154","22","8.243.145.162","22","*","0","209.85.252.160","38","192.178.253.79","26","209.85.249.17","17","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:09:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","22","165.225.214.3","16","8.243.34.13","17","200.189.212.154","16","8.243.145.162","17","*","0","172.253.53.120","18","172.217.162.14","20","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","17","165.225.214.3","15","8.243.34.13","16","200.189.212.154","32","8.243.145.162","16","*","0","172.217.162.14","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","145","True","71","Bom","165.225.214.99","17","165.225.214.3","15","8.243.34.13","19","200.189.213.6","17","8.243.145.162","16","*","0","192.178.240.76","25","192.178.253.77","19","209.85.253.1","19","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:00:24","ISAAC-NYK799D6XT","viniciussantos1","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","216","True","57","Aceitável","*","0","*","0","*","0","201.6.64.196","33","*","0","*","0","142.251.79.106","21","192.178.253.71","16","*","0","192.178.253.71","15","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","",""
"2025-11-08 02:18:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","18","165.225.214.3","16","8.243.34.13","16","200.189.213.6","16","8.243.145.162","18","*","0","142.250.230.116","25","192.178.253.77","26","172.217.162.14","23","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:21:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","20","165.225.214.3","24","8.243.34.13","19","200.189.213.6","42","8.243.145.162","22","*","0","192.178.105.220","35","192.178.84.180","25","172.217.162.14","24","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","53","True","100","Excelente","165.225.214.99","14","165.225.214.3","16","8.243.34.13","19","200.189.212.154","16","8.243.145.162","16","*","0","142.250.237.130","21","192.178.253.77","70","142.251.252.159","21","192.178.253.79","23","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:27:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","29","True","100","Excelente","165.225.214.99","23","165.225.214.3","25","8.243.34.13","26","200.189.213.6","21","8.243.145.162","23","*","0","192.178.240.76","21","216.239.62.64","27","172.217.162.14","30","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:30:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","42","True","100","Excelente","165.225.214.99","22","165.225.214.3","17","8.243.34.13","18","200.189.212.154","35","8.243.145.162","18","*","0","172.217.162.14","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","89","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","15","200.189.212.154","29","8.243.145.162","15","*","0","108.170.241.54","17","192.178.84.180","16","209.85.249.17","22","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:36:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","18","165.225.214.3","15","8.243.34.13","17","200.189.213.6","18","8.243.145.162","17","*","0","142.251.196.188","33","192.178.253.79","23","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","21","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","16","200.189.213.6","16","8.243.145.162","23","*","0","192.178.253.72","31","216.239.62.44","19","172.217.162.14","21","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","62","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","16","200.189.213.6","16","8.243.145.162","15","*","0","108.170.248.214","30","192.178.253.77","24","172.217.162.14","25","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","16","165.225.214.3","15","8.243.34.13","16","200.189.212.154","16","8.243.145.162","14","*","0","142.250.237.130","34","192.178.253.79","19","172.217.162.14","24","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-08 02:48:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","18","True","100","Excelente","165.225.214.99","19","165.225.214.3","19","8.243.34.13","26","200.189.212.154","21","8.243.145.162","15","*","0","172.253.76.48","17","216.239.62.64","17","172.217.162.14","16","","","","","","","","","","","","","","","","","","","","","","","",""
